Request id,Pickup point,Driver id,Status,Request time,Drop time,Request time-date,Drop time-date
3972,City,NA,No Cars Available,23:00:38,NA,13-07-2016,NA
3975,City,NA,No Cars Available,23:04:37,NA,13-07-2016,NA
3976,City,NA,No Cars Available,23:07:56,NA,13-07-2016,NA
3980,City,NA,No Cars Available,23:16:12,NA,13-07-2016,NA
3984,Airport,NA,No Cars Available,23:17:02,NA,13-07-2016,NA
3986,Airport,NA,No Cars Available,23:17:29,NA,13-07-2016,NA
3988,City,NA,No Cars Available,23:23:36,NA,13-07-2016,NA
3995,City,NA,No Cars Available,23:36:17,NA,13-07-2016,NA
3998,Airport,NA,No Cars Available,23:39:08,NA,13-07-2016,NA
4001,City,NA,No Cars Available,23:39:52,NA,13-07-2016,NA
4006,City,NA,No Cars Available,23:45:17,NA,13-07-2016,NA
4000,City,NA,No Cars Available,23:47:49,NA,13-07-2016,NA
4017,City,NA,No Cars Available,23:50:18,NA,13-07-2016,NA
4010,Airport,NA,No Cars Available,23:50:50,NA,13-07-2016,NA
4015,City,NA,No Cars Available,23:52:32,NA,13-07-2016,NA
4013,City,NA,No Cars Available,23:53:32,NA,13-07-2016,NA
4014,City,NA,No Cars Available,23:56:55,NA,13-07-2016,NA
4016,City,NA,No Cars Available,23:59:02,NA,13-07-2016,NA
4028,City,NA,No Cars Available,00:09:03,NA,14-07-2016,NA
4029,City,NA,No Cars Available,00:14:26,NA,14-07-2016,NA
4032,City,NA,No Cars Available,00:15:43,NA,14-07-2016,NA
4033,Airport,NA,No Cars Available,00:25:33,NA,14-07-2016,NA
4034,City,NA,No Cars Available,00:29:50,NA,14-07-2016,NA
4035,Airport,NA,No Cars Available,00:31:24,NA,14-07-2016,NA
4036,Airport,NA,No Cars Available,00:31:57,NA,14-07-2016,NA
4038,Airport,NA,No Cars Available,00:34:22,NA,14-07-2016,NA
4042,Airport,NA,No Cars Available,00:39:13,NA,14-07-2016,NA
4044,Airport,NA,No Cars Available,00:51:37,NA,14-07-2016,NA
4046,City,NA,No Cars Available,00:57:03,NA,14-07-2016,NA
4047,City,NA,No Cars Available,01:00:53,NA,14-07-2016,NA
4048,Airport,NA,No Cars Available,01:03:27,NA,14-07-2016,NA
4050,City,NA,No Cars Available,01:10:22,NA,14-07-2016,NA
4053,Airport,NA,No Cars Available,01:15:26,NA,14-07-2016,NA
4052,City,NA,No Cars Available,01:16:34,NA,14-07-2016,NA
4055,City,NA,No Cars Available,01:22:56,NA,14-07-2016,NA
4054,City,NA,No Cars Available,01:23:08,NA,14-07-2016,NA
4056,City,NA,No Cars Available,01:25:25,NA,14-07-2016,NA
4058,Airport,NA,No Cars Available,01:27:38,NA,14-07-2016,NA
4057,City,NA,No Cars Available,01:29:49,NA,14-07-2016,NA
4061,City,NA,No Cars Available,01:33:55,NA,14-07-2016,NA
4059,City,NA,No Cars Available,01:35:55,NA,14-07-2016,NA
4063,City,NA,No Cars Available,01:36:26,NA,14-07-2016,NA
4062,Airport,NA,No Cars Available,01:42:36,NA,14-07-2016,NA
4064,City,NA,No Cars Available,01:48:00,NA,14-07-2016,NA
4068,Airport,NA,No Cars Available,01:59:16,NA,14-07-2016,NA
4067,City,NA,No Cars Available,02:00:05,NA,14-07-2016,NA
4069,City,NA,No Cars Available,02:02:39,NA,14-07-2016,NA
4071,City,NA,No Cars Available,02:03:03,NA,14-07-2016,NA
4070,City,NA,No Cars Available,02:03:04,NA,14-07-2016,NA
4072,City,NA,No Cars Available,02:04:37,NA,14-07-2016,NA
4076,Airport,NA,No Cars Available,02:16:28,NA,14-07-2016,NA
4074,City,NA,No Cars Available,02:18:01,NA,14-07-2016,NA
4080,Airport,NA,No Cars Available,02:29:31,NA,14-07-2016,NA
4083,City,NA,No Cars Available,02:35:50,NA,14-07-2016,NA
4086,City,NA,No Cars Available,02:46:05,NA,14-07-2016,NA
4089,City,NA,No Cars Available,02:52:38,NA,14-07-2016,NA
4088,City,NA,No Cars Available,02:53:34,NA,14-07-2016,NA
4090,Airport,NA,No Cars Available,02:55:11,NA,14-07-2016,NA
4095,Airport,NA,No Cars Available,03:10:03,NA,14-07-2016,NA
4096,City,NA,No Cars Available,03:13:22,NA,14-07-2016,NA
4099,City,NA,No Cars Available,03:22:45,NA,14-07-2016,NA
4100,Airport,NA,No Cars Available,03:30:27,NA,14-07-2016,NA
4101,City,NA,No Cars Available,03:31:37,NA,14-07-2016,NA
4104,Airport,NA,No Cars Available,03:38:21,NA,14-07-2016,NA
4102,Airport,NA,No Cars Available,03:38:51,NA,14-07-2016,NA
4103,Airport,NA,No Cars Available,03:39:43,NA,14-07-2016,NA
4106,City,NA,No Cars Available,03:45:15,NA,14-07-2016,NA
4107,City,NA,No Cars Available,03:51:51,NA,14-07-2016,NA
4110,Airport,NA,No Cars Available,03:58:07,NA,14-07-2016,NA
4113,City,NA,No Cars Available,04:00:13,NA,14-07-2016,NA
4109,City,NA,No Cars Available,04:02:26,NA,14-07-2016,NA
4112,Airport,NA,No Cars Available,04:03:52,NA,14-07-2016,NA
4111,City,NA,No Cars Available,04:06:34,NA,14-07-2016,NA
4115,City,NA,No Cars Available,04:11:42,NA,14-07-2016,NA
4116,Airport,NA,No Cars Available,04:13:48,NA,14-07-2016,NA
4120,City,NA,No Cars Available,04:27:49,NA,14-07-2016,NA
4123,City,NA,No Cars Available,04:38:53,NA,14-07-2016,NA
4131,City,NA,No Cars Available,04:41:23,NA,14-07-2016,NA
4124,City,NA,No Cars Available,04:41:36,NA,14-07-2016,NA
4127,City,NA,No Cars Available,04:46:22,NA,14-07-2016,NA
4132,City,NA,No Cars Available,04:46:47,NA,14-07-2016,NA
4139,City,NA,No Cars Available,04:48:44,NA,14-07-2016,NA
4135,Airport,NA,No Cars Available,04:49:00,NA,14-07-2016,NA
4138,City,NA,No Cars Available,04:49:41,NA,14-07-2016,NA
4142,City,NA,No Cars Available,04:50:32,NA,14-07-2016,NA
4152,City,NA,No Cars Available,04:55:34,NA,14-07-2016,NA
4149,City,NA,No Cars Available,04:59:37,NA,14-07-2016,NA
4159,Airport,NA,No Cars Available,05:05:36,NA,14-07-2016,NA
4172,City,NA,No Cars Available,05:17:05,NA,14-07-2016,NA
4190,City,NA,No Cars Available,05:21:22,NA,14-07-2016,NA
4193,City,NA,No Cars Available,05:25:23,NA,14-07-2016,NA
4181,City,NA,No Cars Available,05:25:50,NA,14-07-2016,NA
4191,City,NA,No Cars Available,05:32:02,NA,14-07-2016,NA
4200,City,NA,No Cars Available,05:32:43,NA,14-07-2016,NA
4208,City,NA,No Cars Available,05:39:05,NA,14-07-2016,NA
4219,City,NA,No Cars Available,05:42:18,NA,14-07-2016,NA
4220,City,NA,No Cars Available,05:43:43,NA,14-07-2016,NA
4217,City,NA,No Cars Available,05:45:53,NA,14-07-2016,NA
4237,City,NA,No Cars Available,05:52:54,NA,14-07-2016,NA
4228,City,NA,No Cars Available,05:53:49,NA,14-07-2016,NA
4240,City,NA,No Cars Available,05:56:28,NA,14-07-2016,NA
4229,City,NA,No Cars Available,05:56:44,NA,14-07-2016,NA
4246,City,NA,No Cars Available,05:58:24,NA,14-07-2016,NA
4244,City,NA,No Cars Available,06:00:16,NA,14-07-2016,NA
4241,City,NA,No Cars Available,06:01:09,NA,14-07-2016,NA
4247,City,NA,No Cars Available,06:03:24,NA,14-07-2016,NA
4256,City,NA,No Cars Available,06:05:59,NA,14-07-2016,NA
4259,City,NA,No Cars Available,06:10:09,NA,14-07-2016,NA
4265,City,NA,No Cars Available,06:12:03,NA,14-07-2016,NA
4261,City,NA,No Cars Available,06:12:50,NA,14-07-2016,NA
4262,City,NA,No Cars Available,06:15:24,NA,14-07-2016,NA
4267,City,NA,No Cars Available,06:17:08,NA,14-07-2016,NA
4269,City,NA,No Cars Available,06:19:24,NA,14-07-2016,NA
4275,City,NA,No Cars Available,06:22:46,NA,14-07-2016,NA
4279,City,NA,No Cars Available,06:29:00,NA,14-07-2016,NA
4282,City,NA,No Cars Available,06:31:08,NA,14-07-2016,NA
4283,City,NA,No Cars Available,06:31:54,NA,14-07-2016,NA
4289,City,NA,No Cars Available,06:35:49,NA,14-07-2016,NA
4291,City,NA,No Cars Available,06:40:00,NA,14-07-2016,NA
4292,City,NA,No Cars Available,06:42:26,NA,14-07-2016,NA
4295,City,NA,No Cars Available,06:42:45,NA,14-07-2016,NA
4306,City,NA,No Cars Available,06:49:36,NA,14-07-2016,NA
4309,Airport,NA,No Cars Available,06:50:07,NA,14-07-2016,NA
4317,City,NA,No Cars Available,06:51:18,NA,14-07-2016,NA
4318,City,NA,No Cars Available,06:51:23,NA,14-07-2016,NA
4307,City,NA,No Cars Available,06:56:08,NA,14-07-2016,NA
4320,City,NA,No Cars Available,07:02:37,NA,14-07-2016,NA
4324,City,NA,No Cars Available,07:04:11,NA,14-07-2016,NA
4333,City,NA,No Cars Available,07:13:05,NA,14-07-2016,NA
4344,City,NA,No Cars Available,07:15:56,NA,14-07-2016,NA
4334,City,NA,No Cars Available,07:18:15,NA,14-07-2016,NA
4347,City,NA,No Cars Available,07:18:44,NA,14-07-2016,NA
4352,City,NA,No Cars Available,07:21:03,NA,14-07-2016,NA
4348,City,NA,No Cars Available,07:23:46,NA,14-07-2016,NA
4353,City,NA,No Cars Available,07:24:00,NA,14-07-2016,NA
4362,City,NA,No Cars Available,07:30:16,NA,14-07-2016,NA
4367,City,NA,No Cars Available,07:35:22,NA,14-07-2016,NA
4373,City,NA,No Cars Available,07:39:56,NA,14-07-2016,NA
4382,City,NA,No Cars Available,07:48:04,NA,14-07-2016,NA
4393,City,NA,No Cars Available,07:54:34,NA,14-07-2016,NA
4394,City,NA,No Cars Available,08:00:33,NA,14-07-2016,NA
4405,City,NA,No Cars Available,08:01:13,NA,14-07-2016,NA
4407,City,NA,No Cars Available,08:08:27,NA,14-07-2016,NA
4412,City,NA,No Cars Available,08:11:45,NA,14-07-2016,NA
4424,City,NA,No Cars Available,08:17:26,NA,14-07-2016,NA
4437,City,NA,No Cars Available,08:24:18,NA,14-07-2016,NA
4436,City,NA,No Cars Available,08:24:27,NA,14-07-2016,NA
4432,City,NA,No Cars Available,08:24:31,NA,14-07-2016,NA
4429,City,NA,No Cars Available,08:25:23,NA,14-07-2016,NA
4449,City,NA,No Cars Available,08:29:45,NA,14-07-2016,NA
4453,City,NA,No Cars Available,08:36:08,NA,14-07-2016,NA
4460,City,NA,No Cars Available,08:36:39,NA,14-07-2016,NA
4474,City,NA,No Cars Available,08:43:46,NA,14-07-2016,NA
4466,City,NA,No Cars Available,08:46:09,NA,14-07-2016,NA
4473,City,NA,No Cars Available,08:48:43,NA,14-07-2016,NA
4477,City,NA,No Cars Available,08:51:05,NA,14-07-2016,NA
4493,City,NA,No Cars Available,08:52:53,NA,14-07-2016,NA
4494,City,NA,No Cars Available,08:58:03,NA,14-07-2016,NA
4490,City,NA,No Cars Available,09:00:23,NA,14-07-2016,NA
4508,City,NA,No Cars Available,09:05:56,NA,14-07-2016,NA
4495,City,NA,No Cars Available,09:06:02,NA,14-07-2016,NA
4513,City,NA,No Cars Available,09:06:46,NA,14-07-2016,NA
4502,City,NA,No Cars Available,09:07:30,NA,14-07-2016,NA
4528,City,NA,No Cars Available,09:27:58,NA,14-07-2016,NA
4526,City,NA,No Cars Available,09:28:49,NA,14-07-2016,NA
4522,Airport,NA,No Cars Available,09:28:53,NA,14-07-2016,NA
4537,City,NA,No Cars Available,09:36:28,NA,14-07-2016,NA
4541,City,NA,No Cars Available,09:37:21,NA,14-07-2016,NA
4550,City,NA,No Cars Available,09:38:24,NA,14-07-2016,NA
4554,City,NA,No Cars Available,09:42:36,NA,14-07-2016,NA
4551,City,NA,No Cars Available,09:42:54,NA,14-07-2016,NA
4553,Airport,NA,No Cars Available,09:43:53,NA,14-07-2016,NA
4565,City,NA,No Cars Available,09:45:20,NA,14-07-2016,NA
4549,Airport,NA,No Cars Available,09:46:03,NA,14-07-2016,NA
4548,City,NA,No Cars Available,09:46:09,NA,14-07-2016,NA
4555,City,NA,No Cars Available,09:46:31,NA,14-07-2016,NA
4559,City,NA,No Cars Available,09:49:25,NA,14-07-2016,NA
4564,City,NA,No Cars Available,09:52:52,NA,14-07-2016,NA
4587,City,NA,No Cars Available,09:59:45,NA,14-07-2016,NA
4584,City,NA,No Cars Available,10:00:10,NA,14-07-2016,NA
4585,City,NA,No Cars Available,10:00:11,NA,14-07-2016,NA
4583,City,NA,No Cars Available,10:01:39,NA,14-07-2016,NA
4582,City,NA,No Cars Available,10:03:34,NA,14-07-2016,NA
4589,City,NA,No Cars Available,10:06:29,NA,14-07-2016,NA
4596,City,NA,No Cars Available,10:07:11,NA,14-07-2016,NA
4595,City,NA,No Cars Available,10:07:56,NA,14-07-2016,NA
4591,City,NA,No Cars Available,10:08:31,NA,14-07-2016,NA
4597,City,NA,No Cars Available,10:08:43,NA,14-07-2016,NA
4598,City,NA,No Cars Available,10:12:33,NA,14-07-2016,NA
4590,City,NA,No Cars Available,10:13:11,NA,14-07-2016,NA
4606,Airport,NA,No Cars Available,10:19:58,NA,14-07-2016,NA
4608,Airport,NA,No Cars Available,10:23:43,NA,14-07-2016,NA
4604,City,NA,No Cars Available,10:25:40,NA,14-07-2016,NA
4613,City,NA,No Cars Available,10:43:18,NA,14-07-2016,NA
4616,City,NA,No Cars Available,10:55:38,NA,14-07-2016,NA
4622,Airport,NA,No Cars Available,11:00:28,NA,14-07-2016,NA
4617,City,NA,No Cars Available,11:02:20,NA,14-07-2016,NA
4619,Airport,NA,No Cars Available,11:04:37,NA,14-07-2016,NA
4629,City,NA,No Cars Available,11:11:21,NA,14-07-2016,NA
4633,City,NA,No Cars Available,11:21:02,NA,14-07-2016,NA
4634,City,NA,No Cars Available,11:30:31,NA,14-07-2016,NA
4636,City,NA,No Cars Available,11:32:34,NA,14-07-2016,NA
4640,Airport,NA,No Cars Available,11:39:12,NA,14-07-2016,NA
4647,City,NA,No Cars Available,11:50:35,NA,14-07-2016,NA
4650,Airport,NA,No Cars Available,11:58:16,NA,14-07-2016,NA
4662,Airport,NA,No Cars Available,12:13:01,NA,14-07-2016,NA
4660,City,NA,No Cars Available,12:13:24,NA,14-07-2016,NA
4666,Airport,NA,No Cars Available,12:26:36,NA,14-07-2016,NA
4670,Airport,NA,No Cars Available,12:36:33,NA,14-07-2016,NA
4675,City,NA,No Cars Available,12:39:26,NA,14-07-2016,NA
4676,Airport,NA,No Cars Available,12:44:22,NA,14-07-2016,NA
4682,Airport,NA,No Cars Available,12:49:15,NA,14-07-2016,NA
4678,City,NA,No Cars Available,12:49:20,NA,14-07-2016,NA
4688,Airport,NA,No Cars Available,13:03:07,NA,14-07-2016,NA
4692,City,NA,No Cars Available,13:04:58,NA,14-07-2016,NA
4689,City,NA,No Cars Available,13:09:42,NA,14-07-2016,NA
4697,City,NA,No Cars Available,13:12:54,NA,14-07-2016,NA
4705,Airport,NA,No Cars Available,13:13:02,NA,14-07-2016,NA
4707,City,NA,No Cars Available,13:13:28,NA,14-07-2016,NA
4704,City,NA,No Cars Available,13:16:08,NA,14-07-2016,NA
4708,City,NA,No Cars Available,13:18:20,NA,14-07-2016,NA
4703,Airport,NA,No Cars Available,13:18:56,NA,14-07-2016,NA
4725,Airport,NA,No Cars Available,13:56:39,NA,14-07-2016,NA
4734,Airport,NA,No Cars Available,14:37:02,NA,14-07-2016,NA
4742,Airport,NA,No Cars Available,15:00:36,NA,14-07-2016,NA
4744,Airport,NA,No Cars Available,15:03:28,NA,14-07-2016,NA
4746,City,NA,No Cars Available,15:10:29,NA,14-07-2016,NA
4749,Airport,NA,No Cars Available,15:11:40,NA,14-07-2016,NA
4764,City,NA,No Cars Available,15:30:46,NA,14-07-2016,NA
4763,City,NA,No Cars Available,15:33:56,NA,14-07-2016,NA
4772,City,NA,No Cars Available,15:55:09,NA,14-07-2016,NA
4778,City,NA,No Cars Available,16:21:48,NA,14-07-2016,NA
4781,Airport,NA,No Cars Available,16:29:23,NA,14-07-2016,NA
4782,Airport,NA,No Cars Available,16:33:22,NA,14-07-2016,NA
4785,City,NA,No Cars Available,16:42:53,NA,14-07-2016,NA
4789,City,NA,No Cars Available,16:44:59,NA,14-07-2016,NA
4793,City,NA,No Cars Available,16:47:30,NA,14-07-2016,NA
4794,City,NA,No Cars Available,16:55:09,NA,14-07-2016,NA
4804,City,NA,No Cars Available,17:02:52,NA,14-07-2016,NA
4806,City,NA,No Cars Available,17:06:55,NA,14-07-2016,NA
4808,Airport,NA,No Cars Available,17:14:22,NA,14-07-2016,NA
4809,Airport,NA,No Cars Available,17:14:31,NA,14-07-2016,NA
4816,Airport,NA,No Cars Available,17:14:49,NA,14-07-2016,NA
4807,Airport,NA,No Cars Available,17:15:22,NA,14-07-2016,NA
4817,Airport,NA,No Cars Available,17:17:26,NA,14-07-2016,NA
4819,Airport,NA,No Cars Available,17:18:14,NA,14-07-2016,NA
4811,Airport,NA,No Cars Available,17:18:21,NA,14-07-2016,NA
4818,Airport,NA,No Cars Available,17:20:56,NA,14-07-2016,NA
4836,Airport,NA,No Cars Available,17:21:14,NA,14-07-2016,NA
4821,Airport,NA,No Cars Available,17:21:48,NA,14-07-2016,NA
4826,Airport,NA,No Cars Available,17:24:44,NA,14-07-2016,NA
4824,Airport,NA,No Cars Available,17:24:53,NA,14-07-2016,NA
4820,Airport,NA,No Cars Available,17:25:02,NA,14-07-2016,NA
4827,Airport,NA,No Cars Available,17:25:30,NA,14-07-2016,NA
4832,Airport,NA,No Cars Available,17:26:50,NA,14-07-2016,NA
4838,Airport,NA,No Cars Available,17:27:16,NA,14-07-2016,NA
4840,Airport,NA,No Cars Available,17:27:31,NA,14-07-2016,NA
4835,Airport,NA,No Cars Available,17:27:45,NA,14-07-2016,NA
4841,Airport,NA,No Cars Available,17:27:46,NA,14-07-2016,NA
4843,Airport,NA,No Cars Available,17:28:37,NA,14-07-2016,NA
4839,Airport,NA,No Cars Available,17:28:58,NA,14-07-2016,NA
4844,Airport,NA,No Cars Available,17:30:35,NA,14-07-2016,NA
4833,Airport,NA,No Cars Available,17:30:47,NA,14-07-2016,NA
4837,Airport,NA,No Cars Available,17:30:51,NA,14-07-2016,NA
4853,Airport,NA,No Cars Available,17:33:46,NA,14-07-2016,NA
4852,City,NA,No Cars Available,17:34:06,NA,14-07-2016,NA
4856,Airport,NA,No Cars Available,17:34:34,NA,14-07-2016,NA
4855,Airport,NA,No Cars Available,17:34:36,NA,14-07-2016,NA
4861,Airport,NA,No Cars Available,17:34:46,NA,14-07-2016,NA
4846,Airport,NA,No Cars Available,17:35:02,NA,14-07-2016,NA
4864,Airport,NA,No Cars Available,17:35:59,NA,14-07-2016,NA
4842,Airport,NA,No Cars Available,17:36:08,NA,14-07-2016,NA
4851,Airport,NA,No Cars Available,17:36:45,NA,14-07-2016,NA
4845,Airport,NA,No Cars Available,17:37:44,NA,14-07-2016,NA
4860,Airport,NA,No Cars Available,17:38:56,NA,14-07-2016,NA
4871,Airport,NA,No Cars Available,17:43:04,NA,14-07-2016,NA
4870,Airport,NA,No Cars Available,17:43:44,NA,14-07-2016,NA
4873,Airport,NA,No Cars Available,17:44:27,NA,14-07-2016,NA
4868,Airport,NA,No Cars Available,17:44:39,NA,14-07-2016,NA
4874,Airport,NA,No Cars Available,17:47:02,NA,14-07-2016,NA
4867,Airport,NA,No Cars Available,17:47:04,NA,14-07-2016,NA
4878,Airport,NA,No Cars Available,17:48:48,NA,14-07-2016,NA
4872,Airport,NA,No Cars Available,17:50:53,NA,14-07-2016,NA
4877,Airport,NA,No Cars Available,17:51:28,NA,14-07-2016,NA
4888,Airport,NA,No Cars Available,17:52:06,NA,14-07-2016,NA
4882,Airport,NA,No Cars Available,17:53:51,NA,14-07-2016,NA
4891,Airport,NA,No Cars Available,17:55:37,NA,14-07-2016,NA
4881,Airport,NA,No Cars Available,17:56:02,NA,14-07-2016,NA
4883,Airport,NA,No Cars Available,17:56:19,NA,14-07-2016,NA
4887,Airport,NA,No Cars Available,17:58:23,NA,14-07-2016,NA
4896,Airport,NA,No Cars Available,17:58:25,NA,14-07-2016,NA
4893,Airport,NA,No Cars Available,18:00:30,NA,14-07-2016,NA
4897,Airport,NA,No Cars Available,18:01:06,NA,14-07-2016,NA
4910,Airport,NA,No Cars Available,18:02:21,NA,14-07-2016,NA
4900,Airport,NA,No Cars Available,18:04:03,NA,14-07-2016,NA
4894,Airport,NA,No Cars Available,18:04:57,NA,14-07-2016,NA
4895,Airport,NA,No Cars Available,18:06:45,NA,14-07-2016,NA
4914,Airport,NA,No Cars Available,18:10:00,NA,14-07-2016,NA
4907,Airport,NA,No Cars Available,18:10:12,NA,14-07-2016,NA
4903,Airport,NA,No Cars Available,18:10:29,NA,14-07-2016,NA
4913,Airport,NA,No Cars Available,18:10:46,NA,14-07-2016,NA
4912,Airport,NA,No Cars Available,18:11:14,NA,14-07-2016,NA
4917,Airport,NA,No Cars Available,18:13:32,NA,14-07-2016,NA
4918,Airport,NA,No Cars Available,18:14:47,NA,14-07-2016,NA
4923,Airport,NA,No Cars Available,18:15:14,NA,14-07-2016,NA
4916,Airport,NA,No Cars Available,18:15:19,NA,14-07-2016,NA
4924,Airport,NA,No Cars Available,18:15:44,NA,14-07-2016,NA
4920,Airport,NA,No Cars Available,18:15:49,NA,14-07-2016,NA
4922,Airport,NA,No Cars Available,18:16:24,NA,14-07-2016,NA
4927,Airport,NA,No Cars Available,18:16:43,NA,14-07-2016,NA
4925,Airport,NA,No Cars Available,18:17:23,NA,14-07-2016,NA
4934,Airport,NA,No Cars Available,18:17:40,NA,14-07-2016,NA
4930,Airport,NA,No Cars Available,18:22:17,NA,14-07-2016,NA
4935,Airport,NA,No Cars Available,18:22:19,NA,14-07-2016,NA
4946,Airport,NA,No Cars Available,18:25:40,NA,14-07-2016,NA
4942,Airport,NA,No Cars Available,18:26:09,NA,14-07-2016,NA
4939,Airport,NA,No Cars Available,18:28:38,NA,14-07-2016,NA
4945,Airport,NA,No Cars Available,18:29:35,NA,14-07-2016,NA
4952,Airport,NA,No Cars Available,18:29:44,NA,14-07-2016,NA
4956,Airport,NA,No Cars Available,18:30:19,NA,14-07-2016,NA
4947,Airport,NA,No Cars Available,18:30:56,NA,14-07-2016,NA
4955,Airport,NA,No Cars Available,18:31:07,NA,14-07-2016,NA
4959,Airport,NA,No Cars Available,18:32:30,NA,14-07-2016,NA
4962,Airport,NA,No Cars Available,18:33:44,NA,14-07-2016,NA
4961,Airport,NA,No Cars Available,18:34:46,NA,14-07-2016,NA
4957,Airport,NA,No Cars Available,18:34:48,NA,14-07-2016,NA
4960,Airport,NA,No Cars Available,18:36:00,NA,14-07-2016,NA
4953,Airport,NA,No Cars Available,18:36:15,NA,14-07-2016,NA
4951,Airport,NA,No Cars Available,18:36:25,NA,14-07-2016,NA
4967,Airport,NA,No Cars Available,18:36:36,NA,14-07-2016,NA
4954,Airport,NA,No Cars Available,18:37:26,NA,14-07-2016,NA
4965,Airport,NA,No Cars Available,18:38:01,NA,14-07-2016,NA
4972,Airport,NA,No Cars Available,18:44:15,NA,14-07-2016,NA
4983,City,NA,No Cars Available,18:44:16,NA,14-07-2016,NA
4989,Airport,NA,No Cars Available,18:45:12,NA,14-07-2016,NA
4973,Airport,NA,No Cars Available,18:45:17,NA,14-07-2016,NA
4980,Airport,NA,No Cars Available,18:47:22,NA,14-07-2016,NA
4982,Airport,NA,No Cars Available,18:47:23,NA,14-07-2016,NA
4970,Airport,NA,No Cars Available,18:47:37,NA,14-07-2016,NA
4984,Airport,NA,No Cars Available,18:48:28,NA,14-07-2016,NA
4990,Airport,NA,No Cars Available,18:48:36,NA,14-07-2016,NA
4985,Airport,NA,No Cars Available,18:48:45,NA,14-07-2016,NA
4992,Airport,NA,No Cars Available,18:48:59,NA,14-07-2016,NA
4991,Airport,NA,No Cars Available,18:49:48,NA,14-07-2016,NA
4979,Airport,NA,No Cars Available,18:49:50,NA,14-07-2016,NA
4994,Airport,NA,No Cars Available,18:52:21,NA,14-07-2016,NA
4993,Airport,NA,No Cars Available,18:53:04,NA,14-07-2016,NA
4988,Airport,NA,No Cars Available,18:53:59,NA,14-07-2016,NA
4995,Airport,NA,No Cars Available,18:55:12,NA,14-07-2016,NA
5000,Airport,NA,No Cars Available,18:56:45,NA,14-07-2016,NA
5002,Airport,NA,No Cars Available,18:56:55,NA,14-07-2016,NA
5004,Airport,NA,No Cars Available,18:57:20,NA,14-07-2016,NA
5006,Airport,NA,No Cars Available,18:57:54,NA,14-07-2016,NA
5007,Airport,NA,No Cars Available,18:58:17,NA,14-07-2016,NA
5003,Airport,NA,No Cars Available,18:58:31,NA,14-07-2016,NA
5009,Airport,NA,No Cars Available,19:00:24,NA,14-07-2016,NA
4999,Airport,NA,No Cars Available,19:01:06,NA,14-07-2016,NA
5008,Airport,NA,No Cars Available,19:02:20,NA,14-07-2016,NA
5011,Airport,NA,No Cars Available,19:02:20,NA,14-07-2016,NA
